frame_id,left_knee_angle,right_knee_angle,avg_knee_angle,knee_symmetry,trunk_lean,shoulder_width,feet_width,stance_ratio,hip_height,left_heel_lift,right_heel_lift,left_shoulder_angle,right_shoulder_angle,avg_shoulder_angle,hip_shoulder_offset
24,118.05820547065443,119.01210419848422,118.53515483456933,0.9538987278297952,44.18616196360964,0.370105618521054,8.862435880128869,23.945629277161167,0.7170214290249386,0.7374716136831694,-0.29314253016436354,25.916318906539654,18.59426471626067,22.255291811400163,0.6969369819551958
25,117.93478776564706,118.67628311140469,118.30553543852588,0.7414953457576274,43.80123103113922,0.36589169611428257,8.766513660167112,23.959247487763427,0.7216881346007993,1.3484840229607151,0.5429784605686763,26.337014341007727,18.694862586655837,22.51593846383178,0.6921047635991471
26,118.2518564225895,118.43610156214659,118.34397899236805,0.18424513955709187,43.9120365844955,0.36390386478939907,8.760378805278705,24.07326654000231,0.7203485732382281,1.5157451318016673,0.8487731973833643,26.644950602784096,18.43603798271721,22.54049429275065,0.6934994127713294
27,118.29420369815165,118.14686066657674,118.2205321823642,0.14734303157490558,44.12201463919191,0.3651136310435619,8.810122077574828,24.12974263012673,0.7178020453868346,1.6680456852139542,1.1548397122071457,26.584108850473267,18.284030845473747,22.434069847973507,0.6961345439247618
28,118.38872566128886,117.76418950803529,118.07645758466208,0.6245361532535725,44.34837206335917,0.3647497254294299,8.82135189028697,24.18460410161317,0.7150463520433564,1.7159316574720354,1.4415234616383898,26.527371654737326,18.23126194068057,22.37931679770895,0.6989650209901583
29,118.5527459358614,117.55502078936163,118.05388336261151,0.9977251464997607,44.66241510192527,0.3641864502298617,8.827267927051084,24.238254013090344,0.7112046649226783,1.7019699925093192,1.5169361480323307,26.516406476911165,18.119335191087174,22.31787083399917,0.702873857248026
30,118.68383867083315,117.33773353867603,118.0107861047546,1.3461051321571205,44.884070267239046,0.3636759292686644,8.743378378748446,24.041608568162218,0.7084807128556301,1.8408068997461484,1.6875308123940336,26.579239379685777,18.019254032905014,22.299246706295396,0.7056204774534824
31,118.86018554359323,116.95992846079922,117.91005700219623,1.9002570827940133,44.43598804955233,0.35711040142588796,8.528950179158207,23.883164035378012,0.7139787053018491,1.818518429738397,1.5638598037728464,27.05977277669161,18.439305781297058,22.749539278994334,0.7000596424431129
32,119.3350769284333,118.61622041395816,118.97564867119573,0.7188565144751351,44.758909931802826,0.37839783993106435,8.765741023912966,23.165348565840965,0.7100203649487109,1.8695285672687163,1.510350312396369,26.30296684936981,17.074884291823256,21.68892557059653,0.7040710897043648
33,118.92338957040502,119.45550389391113,119.18944673215807,0.5321143235061072,43.98237071801517,0.3810320917160585,8.767137648880606,23.008861538498017,0.7194972872129911,1.9171854904449184,1.531571297890384,27.155043326484062,16.054537341455,21.604790333969532,0.6943837142188829
34,119.47258390303494,119.09630564953414,119.28444477628454,0.3762782535008,44.95218912724037,0.3902676610440799,8.985092033934158,23.022837677758897,0.7076397112878596,2.063634919189404,1.6776588485036221,27.18729587482536,14.733319352644932,20.960307613735147,0.7064607039801359
35,118.83723898676097,119.29394121454371,119.06559010065234,0.45670222778274194,48.96539403563913,0.4148051149958659,9.55770700535798,23.041384058316584,0.6564586859013966,2.5643628579303783,2.1861572623633627,25.515129464318175,12.460959795007835,18.988044629663005,0.7542499299381333
36,118.78596429654496,118.73045622583648,118.75821026119073,0.05550807070848407,46.76666232057104,0.40266256562591385,9.322858798114728,23.152973335501468,0.6849139174532795,2.5884171189330214,2.2600127036837208,26.57206882801617,13.874540893431437,20.223304860723804,0.7285103953831257
37,118.54202180153071,118.35696152314479,118.44949166233775,0.18506027838591876,48.02277527571386,0.40964999647684913,9.546763129862658,23.304625673972165,0.668777950195101,2.6675595440884443,2.4925122682426366,27.136864043457376,13.182210783534211,20.159537413495794,0.7433482815408132
38,118.47516370016845,117.5567310741963,118.01594738718238,0.9184326259721445,48.81049819036241,0.41355418119833415,9.68508149706554,23.419079091215004,0.6584945464463448,2.702281535345385,2.42769064639716,27.239515100319597,13.090611977216696,20.165063538768145,0.7524715499363859
39,116.87918294365518,117.80478598969276,117.34198446667398,0.9256030460375797,51.08304132968966,0.43203151426472614,10.126286035425286,23.43871283081358,0.6281365707798415,2.653373423037852,2.4652955014643183,26.79443696680436,11.70579892063638,19.25011794372037,0.7779881260615433
40,115.62950129797642,116.37490670244412,116.00220400021027,0.7454054044677036,51.75629804563751,0.4352171277286683,10.339161109766655,23.756274040617367,0.6189507371556999,2.5505958615273947,2.2663510965600207,26.42514665426393,11.843849639818231,19.13449814704108,0.7853140720194292
41,113.21340023393195,115.26908954881073,114.24124489137134,2.0556893148787765,48.2106878145777,0.4354529953839061,10.460452287674453,24.021945827945114,0.6663321100124655,2.6724134134916877,2.3929446872698303,26.399655137809965,12.967331509836235,19.6834933238231,0.7455328647368591
42,112.06063675685358,114.59705198062484,113.32884436873921,2.5364152237712574,49.150940452005386,0.42893526471604465,10.395367897072521,24.235227357039268,0.6540088241017435,2.827491104509688,2.418021851309156,26.033798112439243,12.73116420325298,19.38248115784611,0.7563673788453884
43,108.9358544062064,115.84988035541151,112.39286738080895,6.9140259492051115,53.527308037121536,0.450047916744057,11.147059942162953,24.768551878333465,0.594381498393308,2.8917936472513386,2.6306422843650576,22.087834586711775,10.243806750921694,16.165820668816735,0.8040630405971481
44,107.06178790060943,117.03643719202294,112.0491125463162,9.974649291413513,52.564592266039696,0.4605300211216824,11.334292842081167,24.611355852804536,0.6078063895413666,2.968997013559136,2.8149495434145635,21.430522989620883,9.694406453374798,15.56246472149784,0.7939617020259402
45,108.19190787153886,115.39821294985454,111.79506041069669,7.20630507831568,53.956555268116794,0.43619269692220813,11.059439906549306,25.354423928142353,0.5883412328517692,2.804255189719889,2.907070182487308,21.897391663356785,11.084028973070067,16.490710318213427,0.8084937177835205
46,109.32780856571698,114.63855539861297,111.98318198216498,5.310746832895987,59.989988640166615,0.44284985039347424,11.891439374213034,26.852018831277974,0.500098675789326,3.1212253266087977,3.206486257373097,19.4746473162674,8.573169590493695,14.023908453380548,0.8658486210145424
47,107.79173797514169,115.63280813509608,111.71227305511889,7.841070159954398,63.09879291020602,0.4941047644697189,12.777290823190656,25.8594247264114,0.4524022669397375,3.604936547660774,3.461040995664664,17.164582807031575,6.251769953422481,11.708176380227028,0.8916889933212238
48,106.69172891605358,113.7996830583317,110.24570598719264,7.107954142278118,63.674010058896165,0.47748502901479467,13.062350305845662,27.356507860130357,0.44342661730847416,3.678929763315111,3.3921224652634265,17.258139139655665,6.814784923609841,12.036462031632752,0.8961839345417593
49,104.93977793206777,114.89880382339156,109.91929087772967,9.95902589132379,69.32625429981012,0.5062984121349791,13.556333038242396,26.77532841896385,0.35300363647845534,3.80566596966532,3.5514666439169673,13.568780900840801,5.607740160076634,9.588260530458719,0.935495851905817
50,104.08960558334178,115.49365815384378,109.79163186859279,11.404052570502003,69.19445520694241,0.49000599669978767,13.824761617889354,28.213396361683717,0.3551537727974918,4.034742130064519,3.6414001172725925,13.28604542600266,6.13224795444755,9.709146690225104,0.9346790476353641
51,103.60477705003221,116.02391809163866,109.81434757083544,12.419141041606451,66.94708608282974,0.47552741855096775,13.879287401586604,29.187082958952544,0.3915326949164434,3.989558048168764,3.617226980241135,14.272407582042455,7.078910781788191,10.675659181915323,0.9200322933948192
52,104.29456707120292,114.67432606228834,109.48444656674563,10.379758991085424,62.742854713459636,0.43706002077825623,12.905807188188243,29.528616313592583,0.45793193699177603,3.730647423387797,3.387364655245502,16.204806295051622,8.728913979573571,12.466860137312597,0.8888594054840954
53,103.39511723129863,112.57834551061337,107.986731370956,9.183228279314747,59.77115281457753,0.4156534466323678,12.439839348797321,29.928320145700102,0.5033987758980609,3.7615101894532508,3.2901418861239797,17.426522844082402,9.431014086376733,13.428768465229567,0.8639266125289132
54,103.51783991797731,112.33909365744589,107.9284667877116,8.821253739468574,62.03949129069843,0.4207290031767687,12.524846162236653,29.769320152274403,0.46880994427648487,4.147225326162797,3.2466270428599273,18.681351443324193,7.5060231907444575,13.093687317034325,0.8831731339478226
55,103.91428550587375,111.88167605189662,107.89798077888518,7.96739054602287,69.1947305084003,0.43906220640210714,12.987326251484028,29.579627857930433,0.3551510258333012,4.121005914660731,3.475873390176087,16.675775235549754,4.653744118318887,10.66475967693432,0.9346853442046069
56,103.03978857921629,111.19567901612906,107.11773379767268,8.15589043691277,72.21738914920614,0.4386291944219447,13.038742333621322,29.726048273545377,0.30536998342252497,4.032963462398197,3.797321577232637,15.070084503486791,3.4571440879679143,9.263614295727352,0.9521119463317484
57,103.48714098621095,110.65220418182685,107.06967258401889,7.1650631956159,74.24798392147224,0.4365077231505541,13.087757306818888,29.982808160983428,0.27144179310038885,3.987949455584321,3.9819833969545364,13.031676267473998,2.8108059372980296,7.921241102386014,0.962333928581607
58,103.56333480193759,110.36519993833035,106.96426737013397,6.801865136392763,73.25932270681167,0.43434336537406626,13.11821285545642,30.20233229953092,0.2880059532494904,3.95381995168151,3.9565165325179237,13.586691667791328,2.704652170807039,8.145671919299183,0.9575068578571546
59,101.51596260862168,110.54981396968896,106.03288828915532,9.033851361067278,74.00119549889058,0.4308312188445903,13.053788389483291,30.29900694170705,0.2755843501150417,3.819782031749922,3.8440596470978434,13.373485761366668,3.4921310539119035,8.432808407639286,0.9611560204359111
60,100.59636845774304,110.74349676704254,105.66993261239278,10.147128309299504,73.15936319246065,0.42896230092317383,13.063928680437503,30.454653468775916,0.2896761141525318,3.659038814689577,3.86924288879635,12.939631405435586,3.5035044436337075,8.221567924534646,0.9570033071862891
61,100.71757111219706,110.70495317888509,105.71126214554107,9.987382066688028,70.67968515903016,0.4291819006328187,13.02334757029233,30.344516408015682,0.33080971519523333,3.518486796877589,3.7823403586744497,13.429042571961116,4.105862855359495,8.767452713660305,0.9435744852637462
62,99.74352889260705,109.64864686708691,104.69608787984697,9.905117974479865,72.08466523937402,0.4365670475560572,13.206822896572936,30.251464738442923,0.3075741884052131,3.751107808453108,4.059202806748662,12.865356946157473,2.7566458867263592,7.811001416441916,0.9514004269889611
63,99.27387592856697,109.07057844202845,104.17222718529771,9.796702513461483,71.56030755071232,0.4369154585552461,13.261551190102226,30.352601579611505,0.31626804014759596,3.743738601655844,4.159793665825603,13.359741856867283,2.6268372238950906,7.993289540381187,0.9485453403190975
64,98.41393724793151,108.8602041933578,103.63707072064466,10.446266945426288,73.73741950202225,0.44135275634784626,13.42693782048575,30.422167314473953,0.28000538446664536,3.84748839227672,4.121293935090332,13.161065836943905,2.80256590394368,7.981815870443793,0.9598738167313274
65,98.96000155582418,108.60124643069481,103.7806239932595,9.641244874870637,70.93563453097617,0.44430603161115984,13.524431328121086,30.439381702059446,0.32658985685030906,3.740546997620756,4.18411541626465,12.797498828534488,2.918438303284503,7.857968565909496,0.9450385841676447
66,97.91712327279484,108.17404933376672,103.04558630328077,10.256926060971878,74.64039826499797,0.4552432340590277,13.845944469554931,30.41432144258557,0.2648426546531229,3.798188078888092,4.102172044835154,12.10252308381992,2.5717707472870845,7.337146915553502,0.964163614584362
67,97.88243685244845,108.26411403831263,103.07327544538055,10.381677185864177,73.7920595057955,0.4510802366099664,13.775227039751796,30.53823994825734,0.27908898144013367,3.819306775547867,4.1443145170145606,12.83572587332842,2.3236817580974303,7.579703815712925,0.9601373317304404
68,98.03055206136247,107.53587290762053,102.7832124844915,9.505320846258059,72.63652949476774,0.4508605763736311,13.695754826021883,30.37685077575151,0.29839494952284584,3.8310302206528384,4.1658589652432845,13.07758757780157,2.575402264077072,7.826494920939321,0.9543143893710322
69,97.70906148166443,106.30527443036455,102.00716795601448,8.596212948700114,73.81283146832244,0.44425841884315254,13.56716579792554,30.538836595190972,0.27874129056089547,3.6901904191116035,3.96402806164447,13.398728902326386,2.5722442855376464,7.985486593932016,0.9602398786688742
70,97.82561452155909,106.25682768428615,102.04122110292262,8.431213162727062,76.72144268263648,0.44764982555530636,13.77788607173065,30.77819873254857,0.22965618579640296,3.7140150598383794,3.989972198118302,12.766841741645448,1.9598121826758144,7.363326962160631,0.9731448650287566
71,97.55385400295783,106.54484206032652,102.04934803164218,8.990988057368682,76.03628549991716,0.4432810361893853,13.725607856572124,30.96360045302642,0.24127667755875012,3.730620366708017,3.977103186281422,12.326712320618194,2.174665819608053,7.250689070113124,0.9703293796846195
72,97.687356056519,106.97464743476765,102.33100174564332,9.287291378248653,75.13797813960356,0.44313291263479154,13.71003005072055,30.938796737995677,0.25645960042274835,3.728950608873804,4.059575265005428,13.041037941830963,2.7975755642159004,7.919306753023432,0.9664273016604465
73,97.87331816634858,107.3689692699848,102.62114371816669,9.49565110363622,76.56410763656142,0.44386715330607507,13.813253516832708,31.120172542109817,0.23232740380367245,3.7733093746263897,4.078086106169671,12.749469833405662,2.2256106245322975,7.48754022896898,0.9725097898207213
74,98.07409388694325,107.4769031362795,102.77549851161137,9.402809249336258,76.15952066037177,0.44175096347266907,13.761879206375934,31.15295537838028,0.23918882840693045,3.771180772960756,4.284760601216142,12.410920498712542,2.0678988289238296,7.239409663818186,0.9708450716415653
75,97.48282789888951,107.09783632599131,102.29033211244041,9.615008427101799,74.83229231461642,0.43709436383683786,13.681349747192826,31.30060595266323,0.26161187546031256,4.000400536414945,4.609614436777495,13.934503237517472,2.8417964615178373,8.388149849517655,0.9650447007377648
76,98.72448265211285,104.83409001015137,101.77928633113211,6.109607358038517,76.88258588830115,0.43483518506760294,13.666500576327138,31.42907845675824,0.22691825795887047,4.300965458165884,4.906009435043284,13.869982142546434,1.9479765010989807,7.908979321822708,0.9737866075541821
77,100.70644092280283,103.41318637954777,102.05981365117529,2.7067454567449403,73.6417257417226,0.41326066575621595,13.08043795231667,31.65170892001595,0.28160854881261504,4.262516668241657,4.699364564994314,14.873208729369816,2.624763705263239,8.748986217316528,0.9594061892466932
78,102.18319562039818,103.20446101471296,102.69382831755557,1.0212653943147814,66.40464144176359,0.38697553913869853,12.411552725224588,32.07314002251721,0.400228946311168,4.024344734673052,4.222604232473945,17.256958227189035,5.829205682898878,11.543081955043956,0.9162924737819623
79,104.17981114488401,101.97459107089685,103.07720110789043,2.2052200739871637,62.091682357453564,0.36545798302399696,11.847970118093594,32.419425074894455,0.4680069586432957,3.9973552636839766,4.118144391091194,19.009518051729327,7.046568475004935,13.028043263367131,0.883603013019602
80,104.28504747415728,103.8415867520531,104.0633171131052,0.4434607221041773,67.15148973029358,0.378355976925684,12.152524411870747,32.119202639304625,0.38825206084005626,4.133340241087648,4.3658038333204345,17.538303855799228,5.697918449776324,11.618111152787776,0.9214329241654826
81,105.290908116592,104.67011779653028,104.98051295656114,0.6207903200617295,66.4221231843517,0.37691366872704535,11.843910209543372,31.423319897694178,0.39995092056231896,3.8077537538087416,4.201764272777705,18.72385116866183,5.513529789729595,12.118690479195713,0.916418136248524
82,106.11531397418281,104.72777054108964,105.42154225763622,1.387543433093171,64.07508432195739,0.37178832887610147,11.570390044493516,31.120823396061862,0.43714570847560574,3.7293495205360117,4.164243405046104,20.180908854619023,6.367481247237064,13.274195050928043,0.8992726632198835
83,105.59380341209314,104.92749802699818,105.26065071954565,0.6663053850949581,63.513410531492895,0.37396082020857285,11.438537703767647,30.587447930882185,0.44594055670875765,3.551759782119568,4.121805533919666,18.81045626631446,6.958890067096698,12.884673166705578,0.8949448966579138
84,105.2021057185859,104.77096842460841,104.98653707159716,0.43113729397748557,60.418971318998885,0.3666896973827265,11.061016003032686,30.164430355013778,0.49360271756969387,3.2194948793463,4.173280157985722,20.027744454870223,7.287062850940438,13.65740365290533,0.8695699574331704
85,104.41730252626176,106.88106896275659,105.64918574450917,2.463766436494822,59.373622699299126,0.3647454925487754,10.913189005202728,29.919928575443045,0.5093853303067838,3.1318302008329404,4.124294187421137,20.137108451895266,9.124159753144415,14.63063410251984,0.8604209491553448
86,105.64023865467541,111.47680558128815,108.55852211798178,5.836566926612733,58.97531397205173,0.3812094350430756,10.94552107292906,28.71254316973839,0.5153542079169855,3.756501016571905,4.35955270481529,17.340320275262574,11.657581204258227,14.4989507397604,0.8568586384138817
87,107.21659080203312,110.74843473910272,108.98251277056792,3.5318439370695955,61.774742521465726,0.391034440636796,11.242612338966573,28.75087823410106,0.47288903913912195,3.82470245809073,4.43670242211773,19.853820784929972,6.711956667828359,13.282888726379166,0.8810034277499763
88,109.05652071059104,111.76898004942952,110.41275038001028,2.712459338838471,58.782301693906064,0.3867337279957506,10.961467222913743,28.343633062697663,0.5182374728797355,3.767764502019878,4.228136626278822,19.22851401173821,7.32233260559482,13.275423308666515,0.855117199766126
89,107.10748790445007,113.19409927603604,110.15079359024305,6.086611371585974,56.40365965604139,0.3898550895598859,10.785035153036958,27.664144390337313,0.5532816719822584,3.824115132832123,4.33666892517614,18.45267137371441,10.728529365921254,14.590600369817832,0.8328727767197617
90,109.62457133567007,114.39449975986817,112.00953554776912,4.769928424198099,53.268363276513895,0.3872211889061789,10.451070298316441,26.989853881665496,0.5980083145268867,3.7176029572695537,4.197435655375507,20.935470113104287,10.441820706082028,15.688645409593157,0.8013672029168936
91,110.46425397886853,115.04564455156695,112.75494926521773,4.5813905726984245,52.313256291696014,0.4005514606712195,10.50208285072552,26.218994718261925,0.6112830885369631,3.6749719260078937,4.273745744711318,22.009728867407347,11.74517255896031,16.877450713183826,0.7912874945110595
92,111.45836995611437,115.98015957701627,113.71926476656532,4.521789620901899,57.01364466042403,0.4400914849079335,10.937136239314976,24.851904121023573,0.5443828080389599,3.9983342151602486,4.5630429972325945,17.756443157024666,10.521252817546932,14.1388479872858,0.8387147598271752
93,111.28575572819956,117.12274748658068,114.20425160739012,5.836991758381117,55.20408080993608,0.4414750658767792,10.703053214022635,24.243790414246316,0.570597251965532,3.81152549779239,4.515064633044478,18.441656431182967,10.736031742750956,14.588844086966962,0.8211080765304475
94,110.94779836430729,118.31720424363115,114.63250130396922,7.369405879323864,53.285341558120166,0.45256794197739797,10.691365598339026,23.62372802611137,0.597769825701763,3.5199174554281694,4.143229714234556,19.620630150554884,10.850540724567603,15.235585437561245,0.8015430385943263
95,111.22322162028577,119.34433402032028,115.28377782030302,8.121112400034505,52.61669051118487,0.4622185362558875,10.79340358310826,23.3512492149033,0.6070825012025318,3.5242001863017514,4.137758055753412,20.144899575519833,10.674190575077933,15.409545075298883,0.7945118209067698
96,111.45223886778825,120.49914138902375,115.975690128406,9.046902521235495,51.14294965118819,0.46509134791587803,10.757900526180862,23.13067625040062,0.6273158344262264,3.4756393228562725,4.096505092064149,21.186964220381597,10.327591113652904,15.75727766701725,0.7786358771773902
97,110.58862097317837,120.80519655729967,115.69690876523902,10.216575584121301,49.155280022458754,0.45753743455871443,10.630155843620452,23.233361485517605,0.6539461826827646,3.6701660361801824,4.038029613850789,23.558316050453865,9.63314497238888,16.595730511421372,0.7564107201646637
98,114.36801665063558,121.85027014609057,118.10914339836307,7.482253495454984,53.351358115961176,0.4542993701702413,10.47786724642977,23.06374358115396,0.5968475872684017,3.667892098182673,4.0249262719747705,23.11459876062142,9.174476785022238,16.144537772821828,0.8022335481578773
99,113.7944763764853,121.00863895788382,117.40155766718456,7.2141625813985115,48.25213272046547,0.42331644141793956,9.738243708659411,23.00458888733782,0.6657930688411118,3.472145485471035,3.6705002718573088,25.310853431705365,10.82450044702346,18.06767693936441,0.7460151260273941
100,113.08168438531294,120.6091733958817,116.84542889059732,7.5274890105687575,46.615253998651234,0.4111248118499692,9.416038555955392,22.90305858828333,0.6868336043547938,3.5493130944316906,3.746691835315568,26.22556584693361,12.122955203832849,19.17426052538323,0.7266946761169546
101,114.61233716452783,117.56375032189256,116.08804374321019,2.951413157364726,44.4456858262997,0.4039955055282019,9.151122753682735,22.651489872958617,0.7138537254524169,3.5236706925784436,3.4566132206341056,26.20370817407232,15.642963422666115,20.92333579836922,0.7001741246168423
102,114.6528464488853,118.71913205495512,116.6859892519202,4.066285606069826,46.397901217522076,0.42364978130294895,9.47135274778904,22.35650957295452,0.6895853230716188,3.561054593863286,3.7221859307255,25.596518146946472,13.445617914217914,19.521068030582192,0.7240838636976803
103,116.07968014333926,119.09460784937073,117.587143996355,3.0149277060314716,46.71189506121242,0.40685649154577863,9.263473015178283,22.768348150561163,0.6856082232079734,3.7400499823488946,3.677438078993603,26.49874677604689,13.131223591874269,19.81498518396058,0.7278535246708959
104,119.18950397717796,115.55837784311485,117.37394091014642,3.631126134063109,46.93895289074366,0.4009809168530719,9.034307560771495,22.530461302777034,0.6827199869845392,3.595721304270935,3.493413566989231,26.142570248064594,14.759108449702136,20.450839348883363,0.7305664720975018
105,120.35240984679734,116.74780278182382,118.55010631431058,3.6046070649735213,48.76384754322479,0.3960865338726231,9.138264646617152,23.071326070958616,0.659108316344094,3.698218909526453,3.6916769874968427,27.019254842099645,12.486088988377674,19.752671915238658,0.7519366549262835
106,120.09218106771768,118.24318915084056,119.16768510927912,1.848991916877111,49.93706467316561,0.39923531658472,9.242971872136357,23.151630971865636,0.643573682559466,3.6911869296071433,3.7747825783900044,26.615564421694504,12.489621117523715,19.55259276960911,0.7652737320638814
